Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
16.7,0.8710498583687596,109.8912,873.5296,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19.85,0.998238344873254,46.9376,575.2512,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
10.395,1.1686609675090358,49.0008,860.2136,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.150000000000002,0.9090909090909088,40.5138,40.6138,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.349999999999998,1.5315371979499868,87.7882,515.3292,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.1,1.0680852033748782,237.9248,2133.2232,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20.5,1.0031395280767377,121.2756,2181.1608,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
15.6,0.8765027616243524,124.9704,2253.0672,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.75,0.9328695570343553,39.9822,746.3618,9,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
10.85,0.926046936697525,104.9622,1482.0708,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.2,0.9275067443960404,98.6726,1272.3438,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.72,1.5624609012933974,116.6466,117.8466,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.195,1.0066596069751104,120.044,4434.228,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.785,0.9982383409973238,180.46599999999998,719.064,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
16.099999999999998,0.870492881243901,181.6318,1263.0226,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
15.2,0.8745634042009796,216.3824,6114.7072,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.1,0.92211551634505,196.3768,2167.8448,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.32,0.9591041402848839,41.0822,942.7728,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
17.85,0.8708790303846694,124.902,1897.53,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.195,0.8676854195721666,101.2016,2631.2416,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
13.85,0.8740008693862794,141.7154,2978.1234,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.78,0.8782920769905465,147.3102,2332.9632,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.42,1.5259974754516696,62.1194,123.8388,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6.885,0.8765027633149688,108.5228,1989.4104,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.42,0.8625574312855151,216.0192,2372.9112,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7.63,0.9275067567647168,94.6436,1607.2412,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10.5,1.0205332245217473,80.896,958.752,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.575,1.5560144011413166,197.7768,197.0768,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.5,0.9249827920783723,81.396,1198.44,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
12.15,1.0168237348596747,120.244,2277.036,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5.405,0.9221155202184712,197.7742,796.2968,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.235,1.6148105875045315,262.291,525.982,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7.435,0.8747287938233866,208.7638,3105.9570000000003,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4.635,0.9241603455836398,127.0994,2826.9868,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.96,1.0136095951265263,197.7768,3153.2288,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
18.35,0.8782920679647663,191.9504,5369.0112,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
11.65,0.9237238347843932,173.5422,3448.844,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.5,0.8760887591436066,121.3098,1446.1176,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.39,0.8782920653990081,140.7812,1567.2932,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5.86,0.9209511401188778,154.5314,1396.1826,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
14.0,0.8719076627340884,215.7192,1078.596,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.5,1.561693709783382,145.8102,291.6204,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13.65,0.9315179326475832,79.6302,554.6114,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.15,0.9,244.1828,731.0484,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10.1,0.9382337535443953,225.6088,4250.4672,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10.1,0.9334195539946634,117.615,1514.695,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13.85,0.9310779238315433,115.0492,4054.722,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.1,1.0531946192381223,178.5318,3067.3406,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
18.75,0.9310779341690333,104.82799999999999,2343.616,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
14.0,0.8706939434929372,52.06399999999999,852.2239999999999,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
16.1,0.9310779459079158,192.8846,5350.3688,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19.5,0.8673442148301209,179.9002,4119.3046,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.5,1.5315371870813812,141.7154,425.4462,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.35,0.876502765532256,119.8124,2133.2232,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
20.7,0.9241603462864417,215.0876,5145.3024,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.825,0.8782920647565502,62.7826,1162.4868,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.5,1.5315371985526567,53.6614,165.7842,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12.1,1.0010958884624541,222.0114,3547.3824,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5.03,0.9251307790096833,123.1756,1211.756,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
14.65,0.9334953006086621,162.4552,2274.3728,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6.6899999999999995,0.9876683638198454,177.237,4763.799,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
20.75,1.01508691376409,238.188,5033.448,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
11.15,0.9,65.0142,1120.5414,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
12.1,0.926184793903007,144.3444,2612.5992,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11.6,0.9275067644506019,168.3474,4548.0798,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
17.6,0.9275067117829324,173.7422,5863.0348,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20.349999999999998,1.5265977785164415,127.9678,254.3356,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13.799999999999999,0.9942317216930282,108.9254,2713.135,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.65,0.8714191030321937,54.0272,447.4176,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18.35,0.8782920659278636,86.2882,1631.8758,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.35,0.940927205880686,241.3512,5331.7264,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
18.2,0.8645306158444969,146.4734,3563.3616,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8.39,1.0006230343410998,116.0176,1603.2464,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14.3,1.0107163304050089,121.973,2709.8059999999996,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
10.195,0.9378005620742379,239.8538,4086.0146,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.15,0.9370657507202588,245.3828,1705.7796,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.2,0.872797054304795,153.7972,1402.1748,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11.299999999999999,0.947036798822233,195.2478,7168.6686,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
12.65,1.5560143879055928,159.9578,962.7468,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,0.9178236818637105,37.319,1281.665,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.895,1.4641166703224124,107.228,426.11199999999997,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.735,0.8747287869037577,176.33700000000002,1764.37,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
17.85,0.9302815712130718,93.7436,1701.7848,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5.82,0.9249991167022549,255.433,4357.661,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10.0,0.874563393566843,146.9102,3207.8244,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
17.6,0.9221155223251433,38.119,732.38,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18.25,0.8704928833591955,173.308,6751.2119999999995,28,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.1,0.9215224144008601,77.567,306.268,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
11.0,0.9942317155927669,241.2512,8239.9408,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
17.6,0.9296325987461441,97.241,193.082,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8.645,0.9294568160431991,53.3982,1209.7586,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
19.5,0.9222899131810679,155.9314,3878.285,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7.68,0.8796766123012467,190.8162,2693.8268,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.7,1.0535733954379682,43.277,649.155,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.405,0.9241603507414157,199.0742,4777.7808,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20.85,0.9241603443652937,86.9514,1416.8224,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7.39,0.8796766154450345,140.4812,2422.1804,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6.465,0.9090909090909091,263.1884,2914.8724,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.25,0.9348486429169107,197.6084,2380.9008,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
11.799999999999999,0.8704928778046572,222.3772,1556.6404,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
12.650000000000002,1.531537191485983,230.00099999999998,689.1030000000001,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10.195,0.9288589941051818,31.9558,373.5138,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.1,0.8796766097643054,91.583,539.298,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.65,1.0031395269403427,114.8834,1612.5676,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
18.2,1.6196416279889676,141.418,559.2719999999999,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15.700000000000001,1.5315371842188217,181.46599999999998,179.766,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.985,0.9300460809222668,125.2678,763.0068,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.5,1.6061930124660657,189.9872,756.3488,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.15,0.8333333333333334,44.7744,181.0976,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10.799999999999999,0.9942317150552815,188.6214,6029.4848,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
18.0,0.9133304406762063,126.8994,3083.9856,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
13.650000000000002,1.5315371976362173,56.293,113.186,28,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
16.2,0.9000000000000001,73.4696,2087.9488,26,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13.15,0.8760887526456551,179.7976,2535.3664,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20.6,0.9578301904562785,148.4392,1789.6704,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
11.395,0.8747287897400013,234.6616,4687.232,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6.78,0.9485279539418009,229.5694,3425.5409999999997,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.84,1.0006230377558296,110.7228,1657.842,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16.7,1.0659191798432934,184.0292,3101.2964,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
13.3,0.9348909821534922,63.2536,1347.5792,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
12.6,0.9275067611278305,102.399,2270.3779999999997,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7.6,0.8745633904927945,172.3448,2556.672,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
12.6,0.8740008600009289,170.5764,3779.0808,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.67,0.9533989749169675,90.0514,1505.3738,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.695,0.9486041151662274,36.7848,782.9808,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5.4399999999999995,1.5315372105381786,241.1538,480.7076,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16.6,0.9246600373778643,173.5738,1911.5118,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.0,0.9332131488408818,127.2994,642.497,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.1,0.8762942052478063,185.2608,1470.0864,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
17.6,1.5560143899993668,161.792,159.792,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.5,0.8727897619355091,235.3958,6309.7866,14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10.1,1.0006230435015677,38.4848,633.8416,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8.6,0.961846097279486,112.6176,3091.9752,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
19.7,0.9215224186106122,109.1912,1637.868,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.35,0.876364110191128,37.219,805.618,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5.26,0.8759574802126949,162.6868,3767.0964,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.8,0.9351057216015349,175.33700000000002,529.311,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
16.5,0.926198418066265,39.3506,645.1602,11,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10.5,0.9294568242482386,40.1164,849.5608,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.1,0.9286022895035126,191.35299999999998,1328.271,4,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5.34,1.0066596787065571,98.8358,2010.7160000000001,28,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.3,0.9315179112543076,196.5084,4364.9848,11,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
14.3,0.9315179230731404,79.6302,792.302,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
6.130000000000001,0.8181818181818182,55.7298,2804.3496,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
10.8,1.0174426294831187,240.3564,4290.4152,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7.855000000000002,0.818181818181818,38.1848,37.2848,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12.85,0.9285822523078061,157.763,2659.8709999999996,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.78,0.9988808299066197,184.62400000000002,5406.295999999999,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.195,1.0113668415510675,85.5566,930.1226,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7.905,0.9296326065283808,229.2694,1826.9552,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17.6,0.9275067622482969,115.4176,1145.1760000000002,6,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
15.7,1.004720896141423,112.0202,3150.5656,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.195000000000002,0.9000000000000001,83.7566,253.6698,28,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19.2,0.9288589884607251,112.7886,1779.0176,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7.405,0.8662192032272464,92.7146,1185.7898,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
19.5,1.4586033920976613,233.9958,467.3916,15,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.195,0.9385429545168336,78.1644,1414.1592,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
11.65,0.88566287108938,151.1024,1518.024,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
21.1,0.9215224135767993,146.1786,3034.0506,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
8.695,1.0172799031458455,93.2094,666.4658,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
7.27,0.9317497945728497,89.0488,181.0976,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
8.85,0.8706939586247203,105.6964,210.3928,26,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
18.6,0.9221155442805791,152.9366,1662.5026,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
21.25,0.9178236991533778,144.6102,3791.0652,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9.1,0.9264872841190154,78.7618,402.809,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.975,1.0006230124253301,82.425,749.025,14,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10.0,0.9543707367610682,121.444,2516.724,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6.865,0.8747287944231162,214.0218,5556.7668,16,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
16.7,0.8713999967504642,65.5168,1022.6688,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7.285,1.5560143915831102,174.9054,525.3162,15,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.43,0.9355478078504346,196.2768,1576.6144,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20.2,1.4584870468224969,194.611,392.82199999999995,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8.75,1.0156689823372647,187.6556,5257.1568,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17.099999999999998,0.9203563598272752,111.1886,4447.544,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
9.6,0.9251308181496437,190.4214,5652.642,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9.695,0.9988808313055905,177.5344,3033.3848,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7.75,0.9250491193192326,35.2558,780.9834,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.75,0.9288589878425634,115.8466,2474.7786,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
9.8,1.5615780464314724,50.8008,101.2016,15,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11.8,0.9302312950770073,152.4366,3929.5516,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
9.8,1.0006230335702953,36.8874,564.5984,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7.42,0.9235546329587122,248.0092,1245.046,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20.75,1.6035357663676664,151.8024,151.8024,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.6,0.9237238306814721,103.999,825.592,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
19.75,0.9368468428992108,179.56599999999997,2696.49,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10.895,0.9317497866829956,122.973,1231.73,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
16.6,1.0197501156511866,53.5614,939.4438,4,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.765,1.0047208923542792,105.3306,2090.612,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
13.1,0.9241603422168648,175.8054,2801.6864,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19.599999999999998,0.8704928833464058,89.5514,3364.9532,28,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6.155,0.9348909837609634,213.956,2343.616,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10.65,0.9990697569382853,164.1526,1808.9786,16,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14.099999999999998,1.5250621172406686,197.9084,992.0419999999999,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20.25,1.0153834135713649,241.8538,5768.4912,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
20.5,0.9138346673127515,106.0596,970.7364,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
11.8,1.0139212804457574,176.8344,3568.688,26,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.0,0.8740008557078622,120.0414,3533.4006,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
13.15,0.8740008541986045,180.7976,6157.3184,26,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
15.5,0.9334195318644802,198.9768,4729.8432,4,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16.2,0.9942317107140585,260.6278,9371.8008,28,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
11.6,0.8796766122174794,81.7276,1949.4624,6,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.35,0.931077936323253,231.8984,4633.968,14,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13.15,0.9315179237254708,182.695,4211.185,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
10.895,0.9323495115883242,121.67299999999999,1970.7679999999998,9,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.1,0.9275067560123419,199.5084,3372.9428,6,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
18.7,0.9383032553916613,50.8324,934.7832,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12.15,0.8731307079541529,224.0404,3375.6059999999998,14,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
10.195,0.933484033913363,138.6838,2388.2246,16,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
